"course_id","course_tags"
"android-fundamentals-styles-themes","android-studio"
"android-intents","intents"
"android-intro","general-programming"
"android-layout-fundamentals","layouts"
"android-leveraging-power-platform","mobile-application-development"
"android-location-based-apps","location-services"
"android-managing-app-data-sqlite","mobile-application-development"
"android-material-design-design-support-library","android"
"android-material-design-design-support-library","ui-design"
"android-material-design-getting-started","ui-design"
"android-material-design-getting-started","android"
"android-material-design-implementing-tabs","ui-design"
"android-material-design-implementing-tabs","android"
"android-performance-barriers-overcoming-common","android"
"android-photo-video-programming","photo-video"
"android-processes-threads","android"
"android-processes-threads","async"
"android-services","async"
"android-start-developing","android"
"android-studio-connected-app-building-first","mobile-application-development"
"android-tools-testing","mobile"
"android-ui-tests-espresso-fundamentals","mobile-application-development"
"android-xamarin-from-start-to-store","xamarin"
"android-xamarin-from-start-to-store","android"
"an-electronics-ad-photoshop-1137","graphic-design"
"an-electronics-ad-photoshop-1137","image-editing"
"an-electronics-ad-photoshop-1137","digital-painting"
"an-electronics-ad-photoshop-1137","illustration"
"an-email-newsletter-photoshop-dreamweaver-1755","visual-design"
"an-endless-runner-game-mobile-unity-1764","game-programming"
"an-endless-runner-game-mobile-unity-1764","game-design"
"angular-1-3","angular"
"angular-2-animations","angular"
"angular-2-animations","animation"
"angular-2-end-to-end","angular"
"angular-2-first-look","angular"
"angular-2-forms","angular"
"angular-2-getting-started","angular"
"angular-2-getting-started-update","angular"
"angular-2-getting-started-update","javascript"
"angular-2-getting-started-update","angular-4"
"angular-2-reactive-forms","data-validation"
"angular-2-reactive-forms","validation"
"angular-2-reactive-forms","http"
"angular-2-reactive-forms","angular"
"angular-2-redux-manage-state","redux"
"angular-2-redux-manage-state","angular"
"angular-2-redux-manage-state","typescript"
"angular-animating-apps","angular"
"angular-animating-apps","animation"
"angular-animating-apps","javascript-frameworks"
"angular-application-development","angular"
"angular-apps-prime-ng","front-end-web-development"
"angular-aspnetcore-restful-services","back-end-web-development"
"angular-best-practices","angular"
"angular-big-picture","angular"
"angular-building-responsive-spa-framework","typescript"
"angular-building-responsive-spa-framework","angular"
"angular-building-responsive-spa-framework","javascript"
"angular-business-components","spa"
"angular-business-components","javascript"
"angular-business-components","mvc"
"angular-business-components","angular"
"angular-cli","javascript"
"angular-cli","angular"
"angularfire2-building-apps","back-end-web-development"
"angularfire2-building-apps","front-end-web-development"
"angular-fundamentals","angular"
"angular-fundamentals","javascript"
"angularjs-directive-fundamentals","angular"
"angularjs-dotnet-developers","angular"
"angularjs-forms-bootstrap-mvc5","angular"
"angularjs-fundamentals","angular"
"angularjs-get-started","angular"
"angularjs-in-depth","angular"
"angularjs-in-depth","javascript-frameworks"
"angularjs-line-of-business-applications","angular"
"angularjs-ngmock-unit-testing","angular"
"angularjs-ngmock-unit-testing","test-driven-development"
"angularjs-ngmock-unit-testing","tdd"
"angularjs-patterns-clean-code","angular"
"angularjs-php-building-site","javascript"
"angularjs-playbook","angular"
"angularjs-security-fundamentals","angular"
"angularjs-security-fundamentals","security"
"angularjs-services-in-depth","angular"
"angularjs-svg-scalable-dynamic-graphs-charts","data-visualization"
"angularjs-svg-scalable-dynamic-graphs-charts","svg"
"angularjs-svg-scalable-dynamic-graphs-charts","angular"
"angular-material-fundamentals","angular"
"angular-nodejs-restful-services","ajax"
"angular-nodejs-restful-services","http"
"angular-nodejs-restful-services","nodejs"
"angular-nodejs-restful-services","javascript"
"angular-nodejs-restful-services","json"
"angular-nodejs-restful-services","restful-api"
"angular-nodejs-restful-services","angular"
"angular-routing","angular"
"angular-routing-in-depth","angular"
"angular-services","front-end-web-development"
"angular-typescript","javascript"
"angular-typescript","angular"
"angularui-fundamentals","angular"
"angular-web-api-front-back","angular"
"an-illustrated-title-sequence-photoshop-after-effects-1938","digital-painting"
"an-illustrated-title-sequence-photoshop-after-effects-1938","compositing"
"an-illustrated-title-sequence-photoshop-after-effects-1938","illustration"
"an-illustrated-title-sequence-photoshop-after-effects-1938","motion-graphics"
"an-illustrated-title-sequence-photoshop-after-effects-1938","2d-animation"
"animal-animations-maya-2224","3d-rigging"
"animal-animations-maya-2224","3d-animation"
"animal-animations-maya-2224","character-animation"
"animal-fur-games-substance-painter-2011","game-art"
"animal-fur-games-substance-painter-2011","3d-texturing"
"animate-cc-air-desktop-applications","ui-design"
"animate-cc-air-desktop-applications","cross-platform"
"animate-cc-air-desktop-applications","creative-cloud"
"animate-cc-air-desktop-applications","actionscript"
"animate-cc-animating-walk-cycle","trainsimple"
"animate-cc-animating-walk-cycle","motion-graphics"
"animate-cc-animating-walk-cycle","character-animation"
"animate-cc-animating-walk-cycle","2d-animation"
"animate-cc-animation-techniques","character-animation"
"animate-cc-animation-techniques","2d-animation"
"animate-cc-animation-techniques","animation"
"animate-cc-animation-techniques","3d-animation"
"animate-cc-dynamic-anime-action","animation"
"animate-cc-dynamic-anime-action","animation-fundamentals"
"animate-cc-dynamic-anime-action","2d-animation"
"animate-cc-fundamentals","mobile-design"
"animate-cc-fundamentals","2d-animation"
"animate-cc-fundamentals","trainsimple"
"animate-cc-fundamentals","interactive-design"
"animate-cc-game-development","2d-animation"
"animate-cc-game-development","trainsimple"
"animate-cc-game-development","game-design"
"animate-cc-lip-syncing","animation"
"animate-cc-lip-syncing","trainsimple"
"animate-cc-lip-syncing-2017","graphic-design"
"animate-cc-mobile-app-development","trainsimple"
"animate-cc-mobile-app-development","animation"
"animate-cc-mobile-app-development","mobile-design"
"animate-cc-programming","2d-animation"
"animate-cc-programming","beginner-programming"
"animate-cc-programming","actionscript"
"animate-cc-programming","javascript"
"animate-cc-updates","3d-animation"
"animate-cc-updates","trainsimple"
"animated-graphs-cinema-4d-1516","3d-modeling"
"animated-graphs-cinema-4d-1516","creative-pipeline"
"animated-graphs-cinema-4d-1516","3d-rendering"
"animated-graphs-cinema-4d-1516","3d-animation"
"animated-graphs-cinema-4d-1516","motion-graphics"
"animated-turntable-zbrush-ae-815","3d-rendering"
"animated-turntable-zbrush-ae-815","compositing"
"animated-web-social-media-banners-photoshop-flash-1857","interactive-design"
"animate-rig-bouncing-ball-maya-2376","3d-lighting"
"animate-rig-bouncing-ball-maya-2376","creative-pipeline"
"animate-rig-bouncing-ball-maya-2376","3d-modeling"
"animate-rig-bouncing-ball-maya-2376","3d-rigging"
"animate-rig-bouncing-ball-maya-2376","3d-scripting"
"animate-rig-bouncing-ball-maya-2376","3d-animation"
"animate-rig-bouncing-ball-maya-2376","3d-texturing"
"animate-rig-bouncing-ball-maya-2376","3d-rendering"
"animating-2d-char-live-action-video-photoshop-premiere-pro-1600","digital-painting"
"animating-2d-char-live-action-video-photoshop-premiere-pro-1600","image-editing"
"animating-2d-char-live-action-video-photoshop-premiere-pro-1600","creative-pipeline"
"animating-2d-char-live-action-video-photoshop-premiere-pro-1600","video-editing"
"animating-2d-char-live-action-video-photoshop-premiere-pro-1600","illustration"
"animating-3d-retro-logo-after-effects-1042","motion-graphics"
"animating-advanced-body-mechanics-maya-1488","3d-animation"
"animating-advanced-body-mechanics-maya-1488","character-animation"
"animating-an-acrobatic-fight-scene-maya-1478","3d-animation"
"animating-between-ik-fk-systems-maya-745","3d-rigging"
"animating-between-ik-fk-systems-maya-745","3d-animation"
"animating-cartoon-burglar-scene-maya-1682","3d-animation"
"animating-cartoon-characters-maya-3485","3d-animation"
"animating-cartoon-eyes-cinema-4d-1996","3d-animation"
"animating-cartoon-eyes-cinema-4d-1996","3d-texturing"
"animating-cartoon-eyes-cinema-4d-1996","character-modeling"
"animating-cartoon-eyes-cinema-4d-1996","3d-rigging"
"animating-cartoon-eyes-cinema-4d-1996","creative-pipeline"
"animating-cellular-behavior-cinema-4d-1116","3d-rendering"
"animating-cellular-behavior-cinema-4d-1116","3d-modeling"
"animating-cellular-behavior-cinema-4d-1116","3d-animation"
"animating-compositing-futuristic-menus-after-effects-1112","vfx-scripting"
"animating-compositing-futuristic-menus-after-effects-1112","compositing"
"animating-compositing-futuristic-menus-after-effects-1112","motion-graphics"
"animating-concept-artaephotoshop-2018","3d-texturing"
"animating-concept-artaephotoshop-2018","3d-rendering"
"animating-concept-artaephotoshop-2018","motion-graphics"
"animating-concept-artaephotoshop-2018","image-editing"
"animating-concept-artaephotoshop-2018","digital-painting"
"animating-concept-artaephotoshop-2018","illustration"
"animating-concept-artaephotoshop-2018","creative-pipeline"
"animating-concept-storyboards-photoshop-after-effects-1814","2d-animation"
"animating-concept-storyboards-photoshop-after-effects-1814","illustration"
"animating-concept-storyboards-photoshop-after-effects-1814","creative-pipeline"
"animating-concept-storyboards-photoshop-after-effects-1814","compositing"
"animating-creatures-maya-insects-3523","3d-animation"
"animating-dialogue-scene-maya-1291","3d-animation"
"animating-dialogue-scene-maya-1291","character-animation"
"animating-extreme-inbetweens-smears-maya-1127","3d-animation"
"animating-fight-scene-maya-775","3d-animation"
"animating-fight-scene-maya-775","3d-dynamics"
"animating-forces-nature-after-effects-1508","creative-pipeline"
"animating-forces-nature-after-effects-1508","motion-graphics"
"animating-forces-nature-after-effects-1508","vfx-scripting"
"animating-game-biped-characters-maya-1775","3d-animation"
"animating-game-biped-characters-maya-1775","character-animation"
"animating-game-biped-characters-maya-1775","game-art"
"animating-game-characters-maya-475","3d-animation"
"animating-geometric-design-after-effects-1213","motion-graphics"
"animating-grappling-hook-maya-814","3d-rigging"
"animating-grappling-hook-maya-814","3d-animation"
"animating-illustrator-logos-after-effects-326","motion-graphics"
"animating-illustrator-logos-after-effects-326","creative-pipeline"
"animating-infographic-after-effects-1149","motion-graphics"
"animating-infographic-after-effects-1149","creative-pipeline"
"animating-logo-particles-after-effects-1179","motion-graphics"
"animating-matte-painting-photoshop-after-effects-1289","motion-graphics"
"animating-matte-painting-photoshop-after-effects-1289","image-editing"
"animating-matte-painting-photoshop-after-effects-1289","compositing"
"animating-matte-painting-photoshop-after-effects-1289","digital-painting"
"animating-mountain-scene-matte-painting-photoshop-nuke-1453","creative-pipeline"
"animating-mountain-scene-matte-painting-photoshop-nuke-1453","3d-modeling"
"animating-mountain-scene-matte-painting-photoshop-nuke-1453","digital-painting"
"animating-mountain-scene-matte-painting-photoshop-nuke-1453","image-editing"
"animating-mountain-scene-matte-painting-photoshop-nuke-1453","compositing"
"animating-mountain-scene-matte-painting-photoshop-nuke-1453","3d-animation"
"animating-multi-plane-scene-toon-boom-animate-pro-1932","2d-animation"
"animating-next-gen-characters-maya-3480","3d-animation"
"animating-object-transitions-cinema-4d-798","3d-modeling"
"animating-object-transitions-cinema-4d-798","3d-rendering"
"animating-object-transitions-cinema-4d-798","3d-rigging"
"animating-object-transitions-cinema-4d-798","3d-animation"
"animating-props-3ds-max-444","3d-animation"
"animating-props-maya-446","3d-animation"
"animating-props-motionbuilder-1142","3d-animation"
"animating-quadrupeds-3ds-max-1498","3d-animation"
"animating-quadrupeds-3ds-max-710","3d-animation"
"animating-quadrupeds-cinema-4d-731","3d-animation"
"animating-quadrupeds-maya-1505","character-animation"
"animating-quadrupeds-maya-1505","3d-animation"
"animating-short-film-maya-unreal-engine-4-2359","3d-texturing"
"animating-short-film-maya-unreal-engine-4-2359","3d-animation"
"animating-short-film-maya-unreal-engine-4-2359","3d-rendering"
"animating-short-film-maya-unreal-engine-4-2359","3d-lighting"
"animating-time-warps-maya-1055","3d-animation"
"animating-time-warps-maya-1055","3d-dynamics"
"animating-vector-city-3d-camera-after-effects-882","motion-graphics"
"animating-vector-city-3d-camera-after-effects-882","creative-pipeline"
"animating-walk-cycle-blender-2311","3d-animation"
"animating-walking-quadruped-toon-boom-harmony-premium-2321","2d-animation"
"animation-ask-dts-maya-971","3d-animation"
"animation-blocking-techniques-3ds-max-1073","3d-animation"
"animation-blocking-techniques-maya-1071","3d-animation"
"animation-cinema-4d-volume-1-1715","3d-animation"
"animation-fundamentals-animating-ball-bounce-2346","3d-animation"
"animation-fundamentals-animating-varying-weights-2348","3d-animation"
"animation-fundamentals-animating-varying-weights-2348","character-animation"
"animation-layers-maya-3577","3d-animation"
"animation-polishing-techniques-3ds-max-1010","3d-animation"
"animation-polishing-techniques-cinema-4d-1031","3d-animation"
"animation-polishing-techniques-cinema-4d-1031","3d-rigging"
"animation-polishing-techniques-maya-1012","3d-animation"
"animation-polishing-techniques-maya-1012","character-animation"
"animation-retargeting-techniques-maya-602","3d-rigging"
