"user_handle","assessment_tag","user_assessment_date","user_assessment_score"
2660,"group-policy-administration-and-troubleshooting","2017-11-15 19:10:40",161
1275,"html5","2017-08-02 16:37:08",99
8723,"java","2016-12-16 05:19:38",108
4248,"after-effects-cc","2017-07-08 12:29:59",185
8557,"python","2017-09-13 17:03:49",159
5527,"aspnet-mvc-5","2016-11-23 20:14:26",231
5527,"c-sharp","2016-11-23 20:58:20",224
5527,"css","2016-12-05 19:26:36",133
5527,"docker","2017-05-31 14:13:05",64
5527,"html5","2017-10-11 19:23:19",225
5527,"javascript","2017-10-19 22:52:43",156
5527,"node-js","2017-07-01 09:55:23",143
2599,"java","2017-10-28 11:13:17",181
2599,"photoshop","2017-08-07 10:29:13",45
1087,"c-plus-plus","2017-08-24 14:52:14",164
497,"html5","2017-09-26 16:37:52",70
2476,"azure-solutions-architect","2017-11-03 16:23:35",219
6205,"c-sharp","2017-09-24 19:28:30",128
6205,"mysql","2017-07-15 19:12:19",140
4951,"html5","2017-04-02 02:15:50",49
5419,"aspnet-mvc-5","2017-05-31 18:01:36",229
3990,"angular-js","2016-09-21 08:14:12",112
3002,"autocad","2017-10-04 13:09:03",207
1481,"java","2017-10-08 19:49:30",184
8150,"active-directory-administration","2017-09-27 19:20:15",48
8150,"powershell","2017-10-09 21:08:27",121
6478,"javascript","2017-11-17 01:05:23",89
6478,"node-js","2017-11-24 19:37:15",150
4748,"css","2017-09-26 18:13:11",214
4748,"html5","2017-09-26 18:28:14",202
4748,"javascript","2017-09-26 18:22:27",177
8847,"javascript","2017-09-29 15:44:30",72
8079,"aspnet-mvc-5","2017-11-17 18:15:05",167
8079,"docker","2017-11-17 14:17:40",187
6252,"c-sharp","2017-06-21 00:00:37",157
108,"graphic-design","2017-08-23 15:20:29",116
7588,"css","2017-10-01 10:09:54",160
7588,"react","2017-09-22 11:00:50",136
1151,"java","2017-11-17 11:37:39",117
1151,"the-scrum-framework","2017-11-17 11:54:58",117
8701,"java","2016-08-03 01:18:13",178
8701,"python","2016-08-03 01:41:50",44
6755,"photoshop","2017-09-24 17:32:43",56
1507,"javascript","2017-09-05 01:15:31",17
4178,"c-plus-plus","2017-10-27 19:25:54",202
4178,"c-sharp","2017-10-27 19:03:03",266
4178,"python","2017-10-27 18:52:26",192
8785,"python","2017-09-05 05:07:15",40
6307,"c-plus-plus","2017-07-03 14:37:16",145
5415,"css","2017-07-05 17:49:50",253
5415,"html5","2017-07-05 16:19:09",229
5415,"javascript","2017-07-05 17:34:27",201
5415,"jquery","2017-07-05 17:43:30",225
5415,"node-js","2017-07-05 18:03:11",230
5415,"photoshop-photo-manipulation","2017-07-05 17:58:40",137
785,"c-sharp","2017-07-10 16:45:08",163
1925,"css","2017-11-16 10:59:51",161
1925,"python","2017-11-16 11:56:30",186
1925,"react","2017-11-16 11:27:54",57
5378,"angular","2017-10-15 14:02:05",112
5378,"javascript","2017-10-05 20:33:47",78
5378,"node-js","2017-11-16 21:16:06",98
4650,"javascript","2017-03-30 19:23:01",200
4650,"node-js","2017-08-20 19:53:10",187
9905,"maya-core-skills","2017-09-17 17:53:59",150
9905,"maya-modeling","2017-09-17 17:45:14",79
9905,"python","2017-11-27 08:41:57",90
9905,"zbrush-core-skills","2017-10-06 23:06:10",111
9905,"fusion-360-core-skills","2017-09-17 17:39:37",113
1885,"powershell","2017-08-25 12:43:05",169
5368,"aspnet-mvc-5","2017-05-26 13:06:15",220
2075,"c-plus-plus","2017-08-23 06:46:26",222
6422,"javascript","2017-11-12 08:01:45",121
6422,"node-js","2017-11-12 07:54:57",92
5317,"javascript","2017-08-31 09:19:59",51
5317,"jquery","2017-06-30 14:34:24",34
1826,"getting-started-in-houdini","2017-08-10 21:48:34",141
1826,"maya-getting-started-with-modeling-in-maya","2017-08-09 20:57:01",86
5455,"docker","2017-04-07 11:16:31",55
5455,"java","2017-06-25 13:44:59",138
5455,"javascript","2017-05-18 10:35:22",80
5455,"node-js","2017-05-18 10:37:19",46
5455,"python","2017-04-07 11:11:55",148
156,"mysql","2017-07-13 08:14:46",186
9672,"powershell","2017-09-05 15:32:59",72
8297,"mysql","2017-08-02 03:34:24",59
1186,"java","2016-11-24 08:20:34",204
1186,"javascript","2016-12-08 05:56:32",145
1186,"jquery","2016-12-08 06:04:29",116
816,"photoshop-photo-manipulation","2017-08-03 09:33:48",102
8758,"c-plus-plus","2017-09-30 22:32:18",188
8758,"python","2017-09-30 22:50:36",250
4107,"angular","2017-10-30 16:44:19",228
4107,"angular-js","2016-10-07 00:20:47",140
4107,"html5","2016-11-16 00:00:03",222
4107,"java","2016-10-06 23:51:44",262
4107,"javascript","2017-11-02 20:00:03",212
4107,"mysql","2016-10-07 00:11:11",270
4107,"node-js","2016-10-07 00:29:37",214
4107,"the-scrum-framework","2017-10-25 20:23:14",236
7938,"angular-js","2017-08-13 18:55:39",193
7948,"aspnet-mvc-5","2016-11-25 10:45:56",168
2349,"c-sharp","2017-02-07 09:23:18",161
2349,"css","2016-09-19 13:56:34",211
2349,"javascript","2017-10-30 10:43:51",120
2349,"photoshop-photo-manipulation","2016-12-02 11:42:58",107
3144,"javascript","2017-11-14 18:53:27",81
3460,"c-sharp","2017-11-09 15:08:22",191
4146,"angular-js","2016-07-27 18:56:00",123
4146,"css","2016-07-27 19:03:20",234
1003,"python","2017-11-01 12:33:17",117
8369,"angular-js","2017-07-17 16:14:31",124
220,"c-sharp","2017-10-08 21:00:59",100
8852,"c-sharp","2017-07-28 17:40:11",142
8852,"javascript","2017-07-27 10:56:21",177
2365,"aspnet-mvc-5","2017-01-12 08:40:40",130
2365,"c-sharp","2017-02-19 12:27:35",168
2365,"javascript","2017-08-30 17:46:02",109
2365,"jquery","2017-02-22 19:16:07",111
84,"mysql","2017-09-07 09:56:48",128
1837,"aspnet-mvc-5","2017-03-29 18:45:16",218
1837,"c-sharp","2017-06-26 07:54:18",177
1837,"powershell","2017-08-02 07:17:48",182
9567,"mysql","2017-11-28 18:05:21",19
9567,"python","2017-07-07 19:56:50",69
9877,"aspnet-mvc-5","2017-10-05 15:44:38",113
2070,"angular-js","2017-04-19 09:00:49",186
2070,"css","2017-04-19 08:43:32",176
2070,"html5","2017-04-19 11:30:07",205
2070,"javascript","2017-04-21 06:47:07",239
2070,"jquery","2017-04-19 19:54:58",173
2070,"react","2017-04-24 17:17:20",189
7480,"illustrator","2016-12-08 04:10:58",101
7462,"c-sharp","2017-07-05 13:18:09",194
1201,"3ds-max-environment-modeling","2017-06-14 02:13:34",201
1201,"c-plus-plus","2016-09-22 05:21:53",298
1201,"c-sharp","2016-09-20 04:58:59",217
1201,"css","2016-09-20 05:17:07",204
1201,"game-environment-art","2017-06-14 02:07:05",132
1201,"graphic-design","2016-12-17 03:45:56",212
1201,"html5","2016-09-22 17:24:13",179
1201,"java","2016-12-14 00:33:20",165
1201,"javascript","2016-09-22 17:31:45",154
1201,"mysql","2016-09-20 05:09:05",265
1201,"photoshop","2016-12-17 03:40:07",206
1201,"photoshop-photo-manipulation","2016-09-20 05:26:44",179
9090,"css","2016-12-21 15:16:57",212
9090,"graphic-design","2016-12-21 15:35:53",172
9090,"html5","2016-12-21 15:47:51",150
9090,"javascript","2017-01-11 17:42:54",21
9090,"photoshop","2016-12-21 15:27:03",105
2643,"mysql","2017-07-27 16:17:15",69
5951,"powershell","2017-09-06 03:20:27",148
6713,"aspnet-mvc-5","2017-08-21 14:23:24",107
716,"c-sharp","2017-08-16 14:33:05",89
8173,"javascript","2017-11-07 13:24:16",142
5248,"java","2017-09-01 03:50:43",212
9781,"css","2017-11-28 15:47:04",195
9781,"html5","2017-11-28 03:11:20",208
9781,"javascript","2017-11-28 15:30:00",111
9538,"mysql","2017-05-03 05:25:59",145
9538,"node-js","2017-10-23 14:10:44",157
6732,"node-js","2017-09-30 17:14:23",113
6732,"python","2017-10-03 01:59:15",138
1467,"powershell","2016-12-05 13:56:49",99
1410,"html5","2017-11-13 20:01:04",44
1410,"mysql","2017-11-14 23:08:37",50
5254,"jquery","2017-09-13 21:01:13",113
9532,"java","2017-11-16 15:08:38",177
3947,"c-sharp","2017-07-21 11:37:03",139
9177,"angular-js","2016-08-02 08:09:21",254
9177,"c-sharp","2016-08-02 07:25:32",237
9177,"html5","2016-08-02 08:23:19",174
8939,"powershell","2017-08-22 03:44:43",86
8141,"c-plus-plus","2017-10-22 17:25:53",124
3479,"react","2017-11-20 01:23:33",134
3254,"the-scrum-framework","2017-07-11 12:27:50",57
5309,"powershell","2017-09-21 20:28:03",216
5309,"python","2017-09-21 19:28:44",174
5706,"c-plus-plus","2017-09-22 13:54:51",179
5706,"photoshop-photo-manipulation","2017-09-22 14:00:34",148
5706,"python","2017-09-22 13:47:08",112
5173,"c-plus-plus","2017-11-20 01:42:01",55
7217,"c-sharp","2016-11-20 19:01:39",186
7217,"mysql","2016-11-20 19:15:26",63
766,"graphic-design","2017-11-02 06:34:03",169
766,"illustrator","2017-08-23 13:49:40",105
766,"indesign-cc-creative-professionals","2017-08-23 14:02:55",200
766,"maya-modeling","2016-11-15 09:06:59",220
766,"photoshop","2017-11-07 16:30:29",128
766,"photoshop-photo-manipulation","2017-08-23 13:56:11",185
8586,"powershell","2016-12-27 06:17:11",170
4397,"powershell","2017-09-28 00:41:08",158
3440,"powershell","2017-09-08 12:13:30",151
3440,"sharepoint","2017-09-27 11:25:20",211
3440,"azure-solutions-architect","2017-09-27 10:53:56",113
3328,"android","2017-05-24 10:19:23",265
3328,"c-sharp","2017-05-25 05:45:49",35
3328,"photoshop","2017-05-31 08:56:24",108
3328,"photoshop-photo-manipulation","2017-05-31 06:54:42",189
8319,"css","2017-09-23 01:00:29",88
8319,"java","2017-09-23 01:39:03",190
8319,"javascript","2017-09-22 16:37:17",80
3630,"azure-infrastructure-as-a-service","2017-03-30 18:42:19",167
2644,"jquery","2017-10-27 15:50:43",79
2077,"mysql","2017-10-07 17:19:47",189
2077,"python","2017-09-25 21:01:14",215
6631,"angular","2017-11-28 00:11:50",190
6631,"angular-js","2017-07-25 18:18:28",132
6631,"c-sharp","2017-11-28 00:20:32",173
6631,"html5","2017-07-07 21:57:22",156
6631,"javascript","2017-07-07 21:42:45",177
6631,"node-js","2017-07-02 00:01:12",164
6631,"react","2017-10-28 19:35:24",78
8861,"c-plus-plus","2017-10-27 00:23:25",142
8861,"c-sharp","2017-10-27 00:34:14",220
8439,"c-sharp","2017-04-29 23:24:54",198
8439,"css","2017-06-22 08:13:16",204
8439,"html5","2017-05-11 10:19:14",292
8439,"javascript","2017-06-26 13:03:41",171
8439,"jquery","2017-06-30 10:48:23",173
8439,"react","2017-07-10 15:54:47",138
26,"python","2017-07-16 03:34:06",63
707,"java","2017-08-18 00:06:57",176
6891,"aspnet-mvc-5","2017-11-16 17:23:17",132
1217,"after-effects-cc","2017-10-05 16:10:15",51
9533,"c-plus-plus","2017-11-09 17:52:49",147
8832,"c-sharp","2017-07-05 20:22:37",117
7638,"java","2017-02-10 16:36:51",179
1764,"docker","2017-08-04 19:07:58",214
1204,"3ds-max-environment-modeling","2017-11-06 19:32:16",153
9028,"docker","2017-01-18 21:08:49",221
6112,"c-sharp","2017-07-11 18:25:55",36
2332,"android","2017-01-31 21:21:40",168
2332,"c-sharp","2017-08-22 09:01:30",200
2332,"css","2016-07-29 10:52:51",82
2332,"html5","2016-07-20 16:47:23",10
2332,"java","2016-09-08 17:58:34",184
2332,"javascript","2016-07-22 05:34:13",169
2332,"powershell","2017-10-23 20:08:04",215
2332,"python","2017-08-22 22:47:37",189
5156,"3ds-max-environment-modeling","2016-11-21 01:10:24",227
5156,"c-plus-plus","2016-11-21 00:53:27",91
5156,"game-environment-art","2017-07-03 13:30:58",171
5156,"getting-started-in-houdini","2017-08-09 14:58:43",140
5156,"maya-modeling","2017-09-17 19:23:16",124
5156,"photoshop-photo-manipulation","2016-11-21 01:14:56",158
4505,"angular-js","2017-10-11 13:47:46",166
4505,"c-sharp","2017-11-17 15:56:50",99
4505,"css","2017-10-11 14:01:00",112
4505,"java","2017-01-25 08:05:34",80
4505,"javascript","2017-11-17 16:10:03",76
4505,"jquery","2017-11-17 15:37:40",118
4505,"node-js","2017-11-17 15:22:50",143
920,"solidworks-core-skills","2017-07-23 05:13:43",26
2386,"css","2017-10-14 06:48:57",112
1425,"c-sharp","2017-07-18 08:26:21",159
1425,"python","2017-07-26 12:37:58",149
714,"mysql","2016-09-15 12:37:46",8
9808,"group-policy-administration-and-troubleshooting","2017-09-20 15:11:47",208
378,"java","2017-10-17 14:05:50",113
378,"unity-game-development-core-skills","2017-10-21 20:01:53",44
8428,"active-directory-administration","2017-11-17 17:22:13",95
7339,"angular-js","2016-07-31 03:00:19",230
7339,"aspnet-mvc-5","2017-08-31 01:02:37",237
7339,"graphic-design","2017-10-15 02:07:19",167
7339,"javascript","2016-07-31 02:33:16",241
7339,"jquery","2017-08-31 01:13:28",225
7339,"mysql","2017-10-15 01:45:36",187
7339,"powershell","2017-10-15 01:58:29",163
7339,"python","2017-10-15 01:37:13",118
4782,"aspnet-mvc-5","2017-08-24 16:11:37",107
9021,"java","2017-06-02 14:56:25",235
348,"photoshop","2017-05-11 12:23:15",109
4309,"indesign-cc-creative-professionals","2017-08-02 13:11:20",69
4375,"java","2017-10-05 19:44:23",179
4375,"react","2017-05-12 14:30:01",87
4375,"sharepoint","2017-10-23 20:59:55",179
5971,"aspnet-mvc-5","2017-09-20 11:58:38",167
5971,"c-sharp","2017-08-15 07:37:17",186
5971,"javascript","2017-07-31 14:30:21",121
9540,"javascript","2017-10-19 12:38:41",64
734,"powershell","2017-10-20 17:52:07",172
734,"python","2017-10-19 20:49:34",105
271,"aspnet-mvc-5","2017-05-29 12:13:48",94
271,"c-sharp","2017-05-23 17:20:51",178
271,"css","2017-05-29 11:50:04",115
271,"html5","2017-05-29 11:39:33",119
271,"javascript","2017-05-29 11:27:23",134
271,"sharepoint","2017-05-15 20:18:20",246
2071,"javascript","2016-09-10 15:11:34",224
5840,"css","2017-09-11 22:02:48",171
5840,"html5","2017-09-11 21:42:23",189
5840,"react","2017-09-11 22:09:12",155
5289,"java","2017-03-03 21:38:11",240
4229,"c-sharp","2017-09-27 15:43:23",141
9621,"python","2017-08-30 11:00:16",108
2866,"aspnet-mvc-5","2017-11-10 17:03:05",75
2866,"c-sharp","2017-11-10 17:13:21",95
2866,"javascript","2017-11-10 16:54:14",120
4331,"angular-js","2016-12-13 16:41:41",161
8181,"angular-js","2017-02-27 17:38:01",116
8181,"java","2017-02-27 17:58:28",165
8181,"javascript","2017-07-08 22:51:25",62
8181,"mysql","2017-08-04 09:05:17",175
1813,"css","2017-09-22 05:55:19",155
1813,"javascript","2017-09-22 06:14:22",118
1813,"python","2017-09-13 14:16:08",143
1813,"react","2017-09-21 08:41:16",194
6072,"azure-administrator","2017-11-02 12:04:11",122
9453,"aspnet-mvc-5","2017-09-08 01:45:39",57
9502,"after-effects-cc","2017-07-15 09:27:27",130
8555,"javascript","2017-09-09 15:45:51",98
5433,"python","2016-08-18 09:13:46",80
8502,"3ds-max-environment-modeling","2017-08-25 02:05:23",112
8502,"photoshop","2017-08-25 02:12:11",146
8502,"photoshop-photo-manipulation","2017-08-25 02:24:24",158
8884,"javascript","2017-09-21 10:27:10",202
4306,"c-sharp","2017-08-17 03:44:47",155
2572,"angular-js","2017-01-05 15:28:15",109
2572,"aspnet-mvc-5","2016-11-16 11:49:42",185
2572,"c-sharp","2016-11-16 11:38:14",101
2572,"html5","2017-05-16 09:39:51",78
1000,"c-sharp","2017-10-09 05:14:22",81
4465,"c-sharp","2017-09-19 10:22:07",148
3221,"java","2017-09-14 13:58:26",108
4079,"c-sharp","2017-11-09 16:31:44",191
4079,"javascript","2017-04-14 21:36:03",161
4079,"unity-game-development-core-skills","2017-11-03 19:02:02",220
1115,"aspnet-mvc-5","2017-08-10 22:42:41",203
1115,"c-sharp","2017-08-10 22:54:24",172
2388,"solidworks-core-skills","2017-09-07 17:43:57",9
9165,"active-directory-administration","2017-10-19 03:55:09",49
9165,"azure-administrator","2017-10-13 06:17:22",161
9165,"group-policy-administration-and-troubleshooting","2017-10-19 02:23:43",108
9165,"mysql","2017-10-14 04:21:42",206
9165,"azure-solutions-architect","2017-10-14 04:15:05",114
2261,"docker","2017-06-30 08:15:22",178
6785,"html5","2017-10-24 12:11:16",84
4595,"active-directory-administration","2017-10-02 01:18:01",242
4595,"powershell","2017-10-02 03:26:16",113
1552,"after-effects-cc","2017-10-21 08:16:38",148
1552,"graphic-design","2017-10-21 08:38:26",194
1552,"illustrator","2017-10-21 08:30:04",138
1552,"maya-core-skills","2017-10-21 09:13:25",133
1552,"maya-modeling","2017-10-21 08:57:22",97
1552,"photoshop","2017-10-21 09:05:46",202
1552,"photoshop-photo-manipulation","2017-10-21 09:29:05",234
1552,"premiere-pro-cc","2017-10-21 08:50:57",152
1552,"video-production","2017-10-21 09:44:29",164
2675,"using-microsoft-office-2016","2017-11-25 20:16:26",150
9145,"css","2017-09-12 13:54:12",40
9145,"mysql","2017-09-12 14:09:45",231
9145,"python","2017-09-11 11:25:36",187
9942,"python","2017-11-06 20:32:01",119
12,"docker","2017-11-24 22:38:10",145
12,"java","2017-11-19 08:02:53",170
12,"mysql","2017-11-19 08:27:34",133
1170,"active-directory-administration","2017-10-02 13:50:27",193
1170,"group-policy-administration-and-troubleshooting","2017-10-02 14:07:30",176
1170,"powershell","2017-10-02 13:43:13",143
1170,"windows-server-management","2017-11-28 19:34:32",106
333,"python","2017-10-03 14:56:59",78
2449,"aspnet-mvc-5","2017-05-26 09:42:34",161
8602,"react","2017-11-07 13:39:39",160
2118,"c-sharp","2017-07-06 08:23:02",180
8869,"android","2017-08-02 06:43:01",163
8869,"c-sharp","2017-07-27 15:34:14",165
3712,"c-sharp","2017-05-02 19:42:09",144
3712,"html5","2017-05-11 02:00:37",126
3712,"javascript","2017-05-23 21:54:21",129
5754,"css","2016-10-15 10:02:00",249
5754,"html5","2016-10-14 12:01:51",215
5754,"javascript","2017-08-22 12:51:04",155
60,"angular-js","2016-11-17 15:05:28",163
6757,"angular-js","2017-06-22 20:45:07",157
6757,"c-plus-plus","2017-06-21 17:01:48",130
6757,"html5","2017-07-12 16:55:58",152
6757,"java","2017-07-12 17:08:18",114
6757,"javascript","2017-06-21 18:40:58",144
6757,"jquery","2017-07-12 16:45:50",87
6757,"node-js","2017-06-21 18:47:25",87
6757,"photoshop-photo-manipulation","2017-06-21 17:07:17",71
6757,"python","2017-06-21 16:55:32",145
2407,"fusion-360-core-skills","2017-06-25 00:14:26",105
6086,"c-plus-plus","2016-12-20 08:07:24",80
6086,"powershell","2016-12-20 07:17:46",27
6883,"c-sharp","2017-03-31 15:55:44",239
4769,"group-policy-administration-and-troubleshooting","2017-06-26 06:13:49",101
4769,"powershell","2017-06-26 06:28:18",144
2693,"angular-js","2017-05-06 11:45:27",111
1841,"the-scrum-framework","2017-05-28 08:41:18",259
2878,"c-sharp","2017-10-03 08:19:55",110
1528,"html5","2017-09-12 16:53:38",166
1528,"javascript","2017-09-12 16:49:14",159
1528,"react","2017-06-04 02:31:49",192
8162,"javascript","2017-07-13 20:32:09",129
8162,"node-js","2017-06-16 19:18:40",41
1154,"azure-administrator","2017-08-16 04:54:57",129
1154,"azure-infrastructure-as-a-service","2017-08-16 04:49:45",155
1154,"powershell","2017-08-03 01:48:39",113
4623,"javascript","2017-08-29 10:39:50",88
9425,"active-directory-administration","2017-09-22 21:45:28",151
9425,"css","2017-09-22 18:18:09",157
9425,"graphic-design","2017-09-22 18:24:10",227
9425,"html5","2017-09-22 18:51:39",110
9425,"illustrator","2017-09-22 18:47:13",176
9425,"java","2017-09-22 18:09:46",119
9425,"javascript","2017-09-22 17:44:32",94
9425,"jquery","2017-09-22 18:38:13",132
9425,"mysql","2017-09-22 21:32:30",189
9425,"photoshop-photo-manipulation","2017-09-22 18:32:08",199
9425,"python","2017-09-22 17:48:36",146
9425,"using-microsoft-office-2016","2017-09-22 18:43:00",190
2588,"java","2017-09-06 21:02:46",201
7850,"graphic-design","2017-03-12 06:57:41",215
7790,"html5","2017-07-08 22:07:28",105
7790,"java","2017-05-28 15:50:18",204
7790,"javascript","2017-08-22 02:13:20",172
7790,"mysql","2017-06-15 04:59:05",118
7790,"python","2017-06-16 20:17:26",142
6738,"python","2017-07-15 15:57:44",100
2025,"3ds-max-environment-modeling","2017-08-27 03:00:21",151
8766,"html5","2017-10-06 04:36:44",142
7734,"c-sharp","2017-08-21 15:55:47",189
5081,"maya-modeling","2016-09-30 18:22:57",173
5081,"nuke-core-skills","2017-11-11 14:06:04",172
1042,"c-plus-plus","2017-05-09 11:21:50",153
8687,"c-sharp","2017-08-16 12:00:00",207
745,"java","2017-10-20 00:14:34",121
8050,"angular-js","2017-04-25 16:44:53",174
8050,"aspnet-mvc-5","2016-11-25 09:21:25",117
8050,"c-sharp","2016-11-25 09:29:56",205
8050,"javascript","2017-06-06 17:50:09",203
8050,"node-js","2017-06-26 14:00:46",233
8050,"python","2016-09-23 09:14:46",178
1432,"css","2017-08-15 22:10:46",102
1432,"html5","2017-08-15 22:05:19",87
1432,"javascript","2017-09-01 21:25:52",64
3188,"c-plus-plus","2017-04-21 20:07:44",29
3188,"html5","2017-04-21 03:31:18",11
3188,"jquery","2017-04-20 11:55:02",48
3188,"maya-environment-modeling","2017-04-21 19:58:16",113
3188,"mysql","2017-04-21 06:34:55",100
3188,"puppet","2017-04-21 20:20:38",88
3188,"sharepoint","2017-04-20 14:54:50",93
3695,"maya-modeling","2017-10-21 05:16:30",158
3695,"python","2016-09-02 07:23:19",199
